ID,Book Title,Title,Authors,PDFs
216037,USENIX ATC 18,{TerseCades}: Efficient Data Compression in Stream Processing,Gennady Pekhimenko and Chuanxiong Guo and Myeongjae Jeon and Peng Huang and Lidong Zhou,https://www.usenix.org/system/files/conference/atc18/atc18-pekhimenko.pdf
218931,SREcon18 Europe,This {IS} {NOT} Fine: Putting Out (Code) Fires,Emily Freeman,
222593,OSDI 18,"Three steps is all you need: fast, accurate, automatic scaling decisions for distributed streaming dataflows",Vasiliki Kalavri and John Liagouris and Moritz Hoffmann and Desislava Dimitrova and Matthew Forshaw and Timothy Roscoe,https://www.usenix.org/system/files/osdi18-kalavri.pdf
216055,USENIX ATC 18,Throwhammer: Rowhammer Attacks over the Network and Defenses,Andrei Tatar and Radhesh Krishnan Konoth and Elias Athanasopoulos and Cristiano Giuffrida and Herbert Bos and Kaveh Razavi,https://www.usenix.org/system/files/conference/atc18/atc18-tatar.pdf
216898,HotStorage 18,Tintenfisch: File System Namespace Schemas and Generators,Michael A. Sevilla and Reza Nasirigerdeh and Carlos Maltzahn and Jeff LeFevre and Noah Watkins and Peter Alvaro and Margaret Lawson and Jay Lofstead and Jim Pivarski,https://www.usenix.org/system/files/conference/hotstorage18/hotstorage18-paper-sevilla.pdf
216827,HotCloud 18,To Relay or Not to Relay for {Inter-Cloud} Transfers?,Fan Lai and Mosharaf Chowdhury and Harsha Madhyastha,https://www.usenix.org/system/files/conference/hotcloud18/hotcloud18-paper-lai.pdf
220568,WOOT 18,Tools for Active and Passive Network {Side-Channel} Detection for Web Applications,Michael Lescisin and Qusay Mahmoud,https://www.usenix.org/system/files/conference/woot18/woot18-paper-lescisin.pdf
216017,USENIX ATC 18,Touchstone: Generating Enormous {Query-Aware} Test Databases,Yuming Li and Rong Zhang and Xiaoyan Yang and Zhenjie Zhang and Aoying Zhou,https://www.usenix.org/system/files/conference/atc18/atc18-li-yuming.pdf
216053,USENIX ATC 18,Toward Coordination-free and Reconfigurable Mixed Concurrency Control,Dixin Tang and Aaron J. Elmore,https://www.usenix.org/system/files/conference/atc18/atc18-tang.pdf
216789,HotEdge 18,Toward Session Consistency for the Edge,Seyed Hossein Mortazavi and Bharath Balasubramanian and Eyal de Lara and Shankaranarayanan Puzhavakath Narayanan,https://www.usenix.org/system/files/conference/hotedge18/hotedge18-papers-mortazavi.pdf
217559,USENIX Security 18,Towards a Secure Zero-rating Framework with Three Parties,Zhiheng Liu and Zhen Zhang and Yinzhi Cao and Zhaohan Xi and Shihao Jing and Humberto La Roche,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-liu.pdf
216767,HotEdge 18,Towards a Solution to the Red Wedding Problem,Christopher Meiklejohn and Heather Miller and Zeeshan Lakhani,https://www.usenix.org/system/files/conference/hotedge18/hotedge18-papers-meiklejohn.pdf
211271,NSDI 18,Towards {Battery-Free} {HD} Video Streaming,Saman Naderiparizi and Mehrdad Hessar and Vamsi Talla and Shyamnath Gollakota and Joshua R Smith,https://www.usenix.org/system/files/conference/nsdi18/nsdi18-naderiparizi.pdf
215953,USENIX ATC 18,Towards Better Understanding of Black-box {Auto-Tuning}: A Comparative Analysis for Storage Systems,Zhen Cao and Vasily Tarasov and Sachin Tiwari and Erez Zadok,https://www.usenix.org/system/files/conference/atc18/atc18-cao.pdf
216857,HotCloud 18,Towards Fast and Scalable Graph Pattern Mining,Anand Padmanabha Iyer and Zaoxing Liu and Xin Jin and Shivaram Venkataraman and Vladimir Braverman and Ion Stoica,https://www.usenix.org/system/files/conference/hotcloud18/hotcloud18-paper-iyer-pattern.pdf
216763,HotEdge 18,Towards {IoT-DDoS} Prevention Using Edge Computing,Ketan Bhardwaj and Joaquin Chung Miranda and Ada Gavrilovska,https://www.usenix.org/system/files/conference/hotedge18/hotedge18-papers-bhardwaj.pdf
217612,USENIX Security 18,Towards Predicting Efficient and Anonymous Tor Circuits,Armon Barton and Matthew Wright and Jiang Ming and Mohsen Imani,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-barton.pdf
210504,FAST 18,Towards Robust File System Checkers,Om Rameshwar Gatla and Muhammad Hameed and Mai Zheng and Viacheslav Dubeyko and Adam Manzanares and Filip Blagojevi{\'c} and Cyril Guyot and Robert Mateescu,https://www.usenix.org/system/files/conference/fast18/fast18-gatla.pdf
216886,HotStorage 18,Towards Transparent and Seamless {Storage-As-You-Go} with Persistent Memory,Hyeonho Song and Sam H. Noh,https://www.usenix.org/system/files/conference/hotstorage18/hotstorage18-paper-song.pdf
210536,FAST 18,Towards Web-based Delta Synchronization for Cloud Storage Services,He Xiao and Zhenhua Li and Ennan Zhai and Tianyin Xu and Yang Li and Yunhao Liu and Quanlu Zhang and Yao Liu,https://www.usenix.org/system/files/conference/fast18/fast18-xiao.pdf
218891,SREcon18 Europe,Tradeoffs in Resiliency: Managing the Burden of Data Recoverability,Kristina Bennett,https://www.usenix.org/sites/default/files/conference/protected-files/srecon18emea_slides_bennett.pdf
217454,USENIX Security 18,Translation Leak-aside Buffer: Defeating Cache Side-channel Protections with {TLB} Attacks,Ben Gras and Kaveh Razavi and Herbert Bos and Cristiano Giuffrida,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-gras.pdf
215983,USENIX ATC 18,Tributary: spot-dancing for elastic services with latency {SLOs},Aaron Harlap and Andrew Chung and Alexey Tumanov and Gregory R. Ganger and Phillip B. Gibbons,https://www.usenix.org/system/files/conference/atc18/atc18-harlap.pdf
216023,USENIX ATC 18,Troubleshooting {Transiently-Recurring} Errors in Production Systems with {Blame-Proportional} Logging,Liang Luo and Suman Nath and Lenin Ravindranath Sivalingam and Madan Musuvathi and Luis Ceze,https://www.usenix.org/system/files/conference/atc18/atc18-luo.pdf
217591,USENIX Security 18,Turning Your Weakness Into a Strength: Watermarking Deep Neural Networks by Backdooring,Yossi Adi and Carsten Baum and Moustapha Cisse and Benny Pinkas and Joseph Keshet,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-adi.pdf
222575,OSDI 18,{TVM}: An Automated {End-to-End} Optimizing Compiler for Deep Learning,Tianqi Chen and Thierry Moreau and Ziheng Jiang and Lianmin Zheng and Eddie Yan and Haichen Shen and Meghan Cowan and Leyuan Wang and Yuwei Hu and Luis Ceze and Carlos Guestrin and Arvind Krishnamurthy,https://www.usenix.org/system/files/osdi18-chen.pdf
215985,USENIX ATC 18,{TxFS}: Leveraging {File-System} Crash Consistency to Provide {ACID} Transactions,Yige Hu and Zhiting Zhu and Ian Neal and Youngjin Kwon and Tianyu Cheng and Vijay Chidambaram and Emmett Witchel,https://www.usenix.org/system/files/conference/atc18/atc18-hu.pdf
210534,FAST 18,{UKSM}: Swift Memory Deduplication via Hierarchical and Adaptive Memory Region Distilling,Nai Xia and Chen Tian and Yan Luo and Hang Liu and Xiaoliang Wang,https://www.usenix.org/system/files/conference/fast18/fast18-xia.pdf
218929,SREcon18 Europe,Unconference: Resilient Design,Avishai Ish-Shalom,
216007,USENIX ATC 18,Understanding Ephemeral Storage for Serverless Analytics,Ana Klimovic and Yawen Wang and Christos Kozyrakis and Patrick Stuedi and Jonas Pfefferle and Animesh Trivedi,https://www.usenix.org/system/files/conference/atc18/atc18-klimovic-serverless.pdf
217567,USENIX Security 18,Understanding the Reproducibility of Crowd-reported Security Vulnerabilities,Dongliang Mu and Alejandro Cuevas and Limin Yang and Hang Hu and Xinyu Xing and Bing Mao and Gang Wang,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-mu.pdf
218903,SREcon18 Europe,{Unikernels{\textemdash}The} New Black,Hristo Mohamed,https://www.usenix.org/sites/default/files/conference/protected-files/srecon18emea_slides_mohamed.pdf
220562,WOOT 18,Universal Radio Hacker: A Suite for Analyzing and Attacking Stateful Wireless Protocols,Johannes Pohl and Andreas Noack,https://www.usenix.org/system/files/conference/woot18/woot18-paper-pohl.pdf
217490,USENIX Security 18,Unveiling and Quantifying Facebook Exploitation of Sensitive Personal Data for Advertising Purposes,Jos{\'e} Gonz{\'a}lez Caba{\~n}as and {\'A}ngel Cuevas and Rub{\'e}n Cuevas,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-cabanas.pdf
219404,SOUPS 2018,User Behaviors and Attitudes Under Password Expiration Policies,Hana Habib and Pardis Emami Naeini and Summer Devlin and Maggie Oates and Chelse Swoopes and Lujo Bauer and Nicolas Christin and Lorrie Faith Cranor,https://www.usenix.org/system/files/conference/soups2018/soups2018-habib-password.pdf
219437,SOUPS 2018,User Comfort with Android Background Resource Accesses in Different Contexts,Daniel Votipka and Seth M. Rabin and Kristopher Micinski and Thomas Gilray and Michelle L. Mazurek and Jeffrey S. Foster,https://www.usenix.org/system/files/conference/soups2018/soups2018-votipka.pdf
220289,TaPP 2018,Using Provenance for Generating Automatic Citations,Dai Hai Ton That and Tanu Malik and Alexander Rasin and Andrew Youngdahl,https://www.usenix.org/system/files/conference/tapp2018/tapp2018-paper-ton-that.pdf
216880,HotStorage 18,Utilitarian Performance Isolation in Shared {SSDs},Bryan S. Kim,https://www.usenix.org/system/files/conference/hotstorage18/hotstorage18-paper-kim-bryan.pdf
216033,USENIX ATC 18,Varys: Protecting {SGX} Enclaves from Practical {Side-Channel} Attacks,Oleksii Oleksenko and Bohdan Trach and Robert Krahn and Mark Silberstein and Christof Fetzer,https://www.usenix.org/system/files/conference/atc18/atc18-oleksenko.pdf
222565,OSDI 18,Verifying concurrent software using movers in {CSPEC},Tej Chajed and Frans Kaashoek and Butler Lampson and Nickolai Zeldovich,https://www.usenix.org/system/files/osdi18-chajed.pdf
211277,NSDI 18,Vesper: Measuring {Time-to-Interactivity} for Web Pages,Ravi Netravali and Vikram Nathan and James Mickens and Hari Balakrishnan,https://www.usenix.org/system/files/conference/nsdi18/nsdi18-netravali-vesper.pdf
217601,USENIX Security 18,Vetting Single {Sign-On} {SDK} Implementations via Symbolic Reasoning,Ronghai Yang and Wing Cheong Lau and Jiongyi Chen and Kehuan Zhang,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-yang.pdf
216067,USENIX ATC 18,{VideoChef}: Efficient Approximation for Streaming Video Processing Pipelines,Ran Xu and Jinkyu Koo and Rakesh Kumar and Peter Bai and Subrata Mitra and Sasa Misailovic and Saurabh Bagchi,https://www.usenix.org/system/files/conference/atc18/atc18-xu-ran.pdf
215965,USENIX ATC 18,Virtualizing Energy Storage Management Using {RAIBA},Tzi-cker Chiueh and Mao-Cheng Huang and Kai-Cheung Juang and Shih-Hao Liang and Welkin Ling,https://www.usenix.org/system/files/conference/atc18/atc18-chiueh.pdf
216894,HotStorage 18,{vStream}: Virtual Stream Management for Multi-streamed {SSDs},Hwanjin Yong and Kisik Jeong and Joonwon Lee and Jin-Soo Kim,https://www.usenix.org/system/files/conference/hotstorage18/hotstorage18-paper-yong.pdf
210514,FAST 18,{WAFL} Iron: Repairing Live Enterprise File Systems,Ram Kesavan and Harendra Kumar and Sushrut Bhowmik,https://www.usenix.org/system/files/conference/fast18/fast18-kesavan.pdf
208169,Enigma 2018,"We Gave You This Internet, Now Play by Our Rules",Gennie Gebhart and Bill Marczak,https://www.usenix.org/sites/default/files/conference/protected-files/enigma18_slides_gebhart.pdf
219400,SOUPS 2018,"""We make it a big deal in the company"": Security Mindsets in Organizations that Develop Cryptographic Products",Julie M. Haney and Mary Theofanos and Yasemin Acar and Sandra Spickard Prettyman,https://www.usenix.org/system/files/conference/soups2018/soups2018-haney-mindsets.pdf
217597,USENIX Security 18,We Still {Don{\textquoteright}t} Have Secure {Cross-Domain} Requests: an Empirical Study of {CORS},Jianjun Chen and Jian Jiang and Haixin Duan and Tao Wan and Shuo Chen and Vern Paxson and Min Yang,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-chen.pdf
208179,Enigma 2018,"The Web Tracking Arms Race: Past, Present, and Future",Arvind Narayanan,https://www.usenix.org/sites/default/files/conference/protected-files/enigma18_narayanan.pdf
218953,SREcon18 Europe,What Medicine Can Teach Us about Being {On-Call},Daniel Turner,https://www.usenix.org/sites/default/files/conference/protected-files/srecon18emea_slides_turner.pdf
208183,Enigma 2018,What Would You Do With a {Nation-State} Cyber Army?,Greg Conti,https://www.usenix.org/sites/default/files/conference/protected-files/enigma18_conti_0.pdf
216864,HotStorage 18,When Address Remapping Techniques Meet Consistency Guarantee Mechanisms,Dong Hyun Kang and Gihwan Oh and Dongki Kim and In Hwan Doh and Changwoo Min and Sang-Won Lee and Young Ik Eom,https://www.usenix.org/system/files/conference/hotstorage18/hotstorage18-paper-kang.pdf
217486,USENIX Security 18,When Does Machine Learning {FAIL}? Generalized Transferability for Evasion and Poisoning Attacks,Octavian Suciu and Radu Marginean and Yigitcan Kaya and Hal Daume III and Tudor Dumitras,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-suciu.pdf
219429,SOUPS 2018,When is a Tree Really a Truck? Exploring Mental Models of Encryption,Justin Wu and Daniel Zappala,https://www.usenix.org/system/files/conference/soups2018/soups2018-wu.pdf
208119,Enigma 2018,When Malware is {Packin{\textquoteright}} Heat,Giovanni Vigna and Davide Balzarotti,https://www.usenix.org/sites/default/files/conference/protected-files/enigma18_vigna.pdf
218859,SREcon18 Europe,When Segment Met Cricket: A Scaling Story,Michael Fischer,
217551,USENIX Security 18,Who Is Answering My Queries: Understanding and Characterizing Interception of the {DNS} Resolution Path,Baojun Liu and Chaoyi Lu and Haixin Duan and Ying Liu and Zhou Li and Shuang Hao and Min Yang,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-liu_0.pdf
217648,USENIX Security 18,Who Left Open the Cookie Jar? A Comprehensive Evaluation of {Third-Party} Cookie Policies,Gertjan Franken and Tom Van Goethem and Wouter Joosen,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-franken.pdf
217482,USENIX Security 18,With Great Training Comes Great Vulnerability: Practical Attacks against Transfer Learning,Bolun Wang and Yuanshun Yao and Bimal Viswanath and Haitao Zheng and Ben Y. Zhao,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-wang.pdf
222617,OSDI 18,{wPerf}: Generic {Off-CPU} Analysis to Identify Bottleneck Waiting Events,Fang Zhou and Yifan Gan and Sixiang Ma and Yang Wang,https://www.usenix.org/system/files/osdi18-zhou.pdf
217616,USENIX Security 18,{WPSE}: Fortifying Web Protocols via {Browser-Side} Security Monitoring,Stefano Calzavara and Riccardo Focardi and Matteo Maffei and Clara Schneidewind and Marco Squarcina and Mauro Tempesta,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-calzavara.pdf
220321,TaPP 2018,"Wrattler: Reproducible, live and polyglot notebooks",Tomas Petricek and James Geddes and Charles Sutton,https://www.usenix.org/system/files/conference/tapp2018/tapp2018-paper-petricek.pdf
222591,OSDI 18,{Write-Optimized} and {High-Performance} Hashing Index Scheme for Persistent Memory,Pengfei Zuo and Yu Hua and Jie Wu,https://www.usenix.org/system/files/osdi18-zuo.pdf
219388,SOUPS 2018,"""You don{\textquoteright}t want to be the next meme"": College Students{\textquoteright} Workarounds to Manage Privacy in the Era of Pervasive Photography",Yasmeen Rashidi and Tousif Ahmed and Felicia Patel and Emily Fath and Apu Kapadia and Christena Nippert-Eng and Norman Makoto Su,https://www.usenix.org/system/files/conference/soups2018/soups2018-rashidi.pdf
220588,WOOT 18,"You Snooze, You Lose: Measuring {PLC} Cycle Times under Attacks",Matthias Niedermaier and Jan-Ole Malchow and Florian Fischer and Daniel Marzin and Dominik Merli and Volker Roth and Alexander von Bodisco,https://www.usenix.org/system/files/conference/woot18/woot18-paper-niedermaier.pdf
218909,SREcon18 Europe,"Your System Has Recovered from an Incident, but Have Your Developers?",Jaime Woo,
222597,OSDI 18,{ZebRAM}: Comprehensive and Compatible Software Protection Against Rowhammer Attacks,Radhesh Krishnan Konoth and Marco Oliverio and Andrei Tatar and Dennis Andriesse and Herbert Bos and Cristiano Giuffrida and Kaveh Razavi,https://www.usenix.org/system/files/osdi18-konoth.pdf
211273,NSDI 18,{zkLedger}: {Privacy-Preserving} Auditing for Distributed Ledgers,Neha Narula and Willy Vasquez and Madars Virza,https://www.usenix.org/system/files/conference/nsdi18/nsdi18-narula.pdf
222553,OSDI 18,{{\textmu}Tune}: {Auto-Tuned} Threading for {OLDI} Microservices,Akshitha Sriraman and Thomas F. Wenisch,https://www.usenix.org/system/files/osdi18-sriraman.pdf
203854,USENIX Security 17,{6thSense}: A Context-aware Sensor-based Attack Detector for Smart Devices,Amit Kumar Sikder and Hidayet Aksu and A. Selcuk Uluagac,https://www.usenix.org/system/files/conference/usenixsecurity17/sec17-sikder.pdf
